,Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score, CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl,CES 4.0 Percentile,Children < 10 years (%),Pop 10-64 years (%),Elderly > 64 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other/Multiple (%)
961,6037553400,3495,Los Angeles,90242,Downey,-118.1471817,33.9082352,39.94,74.89,70-75%,0.045,39.99,11.92158918,74.18,0.564,91.85,462.33,55.61,83.2,92.12,0.0,0.0,6923.716553,95.19,1900.527143,85.55,0.0,0.0,3.75,25.09,0.36,57.46,0,0.0,0.5,22.08,51.52,6.29,74.31,38.22,38.36,7.98,96.36,14.78,65.07,25.4,73.99,9.6,60.17,25.8,45.97,4.6,39.21,19.2,59.73,61.2,6.35,67.47,74.89,11.13,74.59,14.28,79.83,9.24,3.46,0.0,7.47,0.0
962,6037192520,5269,Los Angeles,90004,Los Angeles,-118.3024972,34.0799255,39.92,74.87,70-75%,0.048,53.73,12.04695849,80.92,0.616,93.32,787.94,92.53,85.04,93.38,0.0,0.0,1569.945679,74.31,2053.536003,87.91,1.1,17.49,0.0,0.0,0.01,1.8,0,0.0,1.0,35.72,51.68,6.31,74.69,40.82,42.78,5.95,74.22,10.51,34.26,37.7,88.03,36.1,97.9,51.8,83.87,2.3,8.69,24.7,79.3,60.99,6.33,67.08,74.87,16.49,74.76,8.75,76.9,5.73,1.01,0.0,15.92,0.44
963,6037190700,2685,Los Angeles,90028,Los Angeles,-118.3336722,34.0986626,39.91,74.85,70-75%,0.05,62.53,11.90677464,73.4,0.285,74.76,787.94,92.53,54.21,57.48,0.0,0.0,1403.615011,71.51,1400.536652,75.45,5.9,44.77,39.4,85.67,0.685,77.8,0,0.0,0.75,25.73,57.9,7.07,87.64,60.77,69.98,2.92,8.29,13.63,58.14,10.3,43.07,18.0,83.35,40.4,69.72,5.2,46.99,22.9,73.73,54.42,5.65,56.77,74.85,3.72,77.99,18.29,22.5,55.72,5.81,0.3,6.89,8.79
964,6037432201,4491,Los Angeles,91770,Rosemead,-118.0827115,34.0871355,39.87,74.79,70-75%,0.056,74.1,11.77856947,69.06,0.426,86.38,757.51,86.42,66.62,74.86,3.35,51.14,1716.373983,75.99,737.6206024,39.38,15.25,75.2,11.4,50.32,0.11,19.25,0,0.0,7.6,84.9,61.76,7.54,93.01,38.43,38.72,3.9,24.31,10.67,35.41,23.2,70.22,25.4,92.72,34.8,61.55,,,17.6,52.09,50.98,5.29,51.88,74.79,11.47,68.23,20.31,13.16,10.58,0.22,0.0,74.33,1.71
965,6037212303,3837,Los Angeles,90005,Los Angeles,-118.2935144,34.0597633,39.78,74.65,70-75%,0.047,50.54,12.12928682,86.22,0.647,94.34,787.94,92.53,74.91,84.61,0.0,0.0,1828.603638,77.34,1029.814042,59.88,8.35,53.75,2.75,17.22,0.31,51.73,0,0.0,0.25,11.59,54.41,6.64,81.13,34.81,33.08,3.31,13.14,11.03,38.11,36.2,86.47,39.4,98.46,62.1,93.04,7.2,69.13,29.4,89.57,57.72,5.99,62.04,74.65,14.28,80.61,5.11,63.49,5.06,6.98,0.44,21.66,2.37
966,6037550700,6104,Los Angeles,90240,Downey,-118.1314443,33.9642238,39.76,74.63,70-75%,0.048,50.99,12.17478332,87.68,0.226,66.41,504.43,61.03,60.32,66.28,0.0,0.0,3872.756633,88.7,2577.725627,93.3,34.0,90.15,26.8,76.61,1.73,91.74,8,72.15,8.7,87.9,70.77,8.64,98.72,33.83,31.67,5.35,61.01,12.83,52.92,19.8,64.52,11.0,65.62,15.7,23.66,5.0,44.35,6.1,2.79,44.36,4.6,41.72,74.63,16.74,66.04,17.22,75.18,20.46,0.97,0.23,2.42,0.74
967,6037482522,4478,Los Angeles,90640,Montebello,-118.0939478,34.040905,39.76,74.62,70-75%,0.053,67.9,12.02366434,79.66,0.762,96.3,745.55,84.96,51.88,54.18,12.91,62.17,2288.638286,81.38,2698.6888,94.11,12.0,68.94,4.8,28.32,0.435,64.63,4,43.78,0.5,22.08,66.91,8.17,96.96,35.93,34.95,4.3,33.73,10.76,36.17,14.6,54.42,25.0,92.37,20.3,34.92,5.3,48.26,20.4,64.46,46.92,4.87,45.64,74.62,8.15,71.88,19.96,46.16,6.86,0.38,0.16,44.42,2.03
968,6037221210,3165,Los Angeles,90006,Los Angeles,-118.3028633,34.0436623,39.72,74.57,70-75%,0.046,46.99,12.05908901,81.72,0.162,54.23,787.94,92.53,87.51,95.11,0.0,0.0,2028.92865,79.58,1263.356021,71.16,5.1,42.76,0.75,4.42,0.08,10.55,0,0.0,0.0,0.0,47.29,5.77,63.04,41.85,44.5,6.48,83.31,10.1,30.75,40.5,90.36,37.3,98.2,50.7,82.73,5.3,48.26,24.7,79.3,66.31,6.88,74.84,74.57,11.03,75.29,13.68,78.96,4.55,6.22,0.0,9.32,0.95
969,6037113321,6180,Los Angeles,91311,Los Angeles,-118.5918392,34.2533539,39.71,74.55,70-75%,0.062,88.7,10.9951147,54.9,0.12,43.42,726.64,83.13,37.52,33.77,0.0,0.0,182.4016037,32.9,1066.330035,62.1,23.9,85.18,0.0,0.0,1.315,89.01,0,0.0,1.0,35.72,47.24,5.77,62.87,54.03,61.57,6.55,84.15,17.22,77.19,8.0,34.38,6.5,46.0,26.6,47.75,11.5,91.12,22.7,72.98,66.38,6.89,74.92,74.55,7.1,84.68,8.22,32.38,39.27,8.74,0.0,15.71,3.9
970,6037187200,2963,Los Angeles,90039,Los Angeles,-118.2473892,34.1036004,39.71,74.53,70-75%,0.05,62.53,12.06757527,82.43,0.556,91.65,787.94,92.53,80.24,89.49,0.0,0.0,1539.355957,73.76,3663.348872,98.1,69.35,98.1,24.25,73.75,6.47,98.53,6,58.69,2.7,60.11,75.15,9.18,99.58,29.07,23.5,3.32,13.24,5.65,2.34,28.0,77.59,12.2,69.22,36.0,63.24,6.8,65.63,23.7,76.35,41.72,4.33,37.61,74.53,8.88,79.45,11.68,74.59,12.59,0.2,0.0,10.12,2.5
971,6037601202,4000,Los Angeles,90301,Inglewood,-118.3569389,33.9490727,39.7,74.52,70-75%,0.043,29.89,12.04203201,80.68,0.129,45.66,443.83,53.45,95.64,99.58,0.18,30.28,4521.406576,91.3,792.1259258,43.64,0.0,0.0,4.0,26.17,0.19,31.54,0,0.0,0.0,0.0,43.39,5.3,52.61,99.35,92.37,4.53,39.52,19.79,86.75,38.9,89.14,19.1,85.25,30.0,54.03,7.4,70.9,19.0,58.77,72.25,7.49,83.06,74.52,12.53,77.4,10.08,86.2,6.65,3.9,0.0,2.28,0.98
972,6037431100,6758,Los Angeles,91016,Monrovia,-117.9971918,34.1360755,39.7,74.51,70-75%,0.061,84.58,11.8926537,72.91,0.53,90.91,497.76,60.33,54.6,58.0,0.0,0.0,1575.716309,74.36,1560.164232,79.26,43.5,94.44,36.75,84.14,1.885,92.15,2,23.88,8.75,87.95,68.87,8.41,97.88,46.9,51.86,3.91,24.57,10.87,36.89,16.0,57.62,10.1,62.24,32.2,57.3,6.2,59.38,13.3,29.72,45.51,4.72,43.58,74.51,11.26,81.44,7.3,58.23,16.14,9.0,0.0,15.52,1.11
973,6037192420,4280,Los Angeles,90004,Los Angeles,-118.3113323,34.0798801,39.67,74.43,70-75%,0.048,53.73,12.01439591,79.17,0.316,78.05,787.94,92.53,70.69,80.06,0.0,0.0,1557.046326,74.04,1375.9775,74.69,2.25,27.49,3.0,22.12,0.03,4.12,0,0.0,0.0,0.0,47.94,5.85,64.78,56.78,65.09,5.21,57.72,14.58,64.12,23.6,70.83,29.0,95.18,48.2,79.91,3.2,19.59,23.7,76.35,65.34,6.78,73.51,74.43,15.21,75.02,9.77,50.47,12.31,6.12,0.0,27.9,3.2
974,6037482303,6156,Los Angeles,91770,Rosemead,-118.098744,34.0691098,39.67,74.42,70-75%,0.055,71.66,11.90909207,73.53,0.188,59.9,500.36,60.61,78.68,88.22,0.0,0.0,1825.66862,77.29,2199.75817,89.81,12.4,69.82,2.55,16.87,0.12,20.32,1,12.45,0.0,0.0,51.38,6.27,73.85,31.35,27.44,5.7,68.86,8.71,18.73,33.0,83.45,36.1,97.9,49.9,81.62,6.5,62.4,31.4,92.48,60.96,6.32,66.99,74.42,15.01,71.25,13.74,30.82,2.58,0.0,0.0,66.39,0.21
975,6037188300,3800,Los Angeles,90039,Los Angeles,-118.2647639,34.1207814,39.67,74.41,70-75%,0.051,64.73,11.96632968,76.65,0.438,86.96,488.79,59.71,60.84,67.03,0.0,0.0,1446.129008,72.29,2079.063259,88.26,46.0,95.13,14.25,56.33,0.485,68.06,6,58.69,3.45,65.25,65.87,8.04,96.39,45.8,50.19,5.71,69.16,9.99,29.89,11.1,45.58,9.4,59.37,13.1,17.49,9.2,82.74,11.7,21.57,47.55,4.93,46.56,74.41,11.47,72.74,15.79,29.53,35.18,0.34,3.32,26.55,5.08
976,6037603006,1898,Los Angeles,90247,Gardena,-118.304508,33.8909348,39.66,74.39,70-75%,0.042,26.7,12.05073573,81.16,0.215,64.73,373.79,39.54,68.45,77.08,0.0,0.0,17885.63322,99.4,963.3487783,55.83,0.9,11.83,1.0,6.97,0.655,76.8,0,0.0,0.9,26.55,45.18,5.52,57.19,85.71,87.97,8.47,97.96,16.05,71.71,4.9,20.86,10.9,65.19,38.5,66.87,4.9,43.09,21.2,67.72,69.31,7.19,79.34,74.39,10.64,75.29,14.07,38.57,13.59,4.9,0.0,42.15,0.79
977,6037190902,3518,Los Angeles,90038,Los Angeles,-118.319013,34.094395,39.66,74.38,70-75%,0.049,59.69,11.8825333,72.55,0.786,96.63,787.94,92.53,73.22,82.68,0.0,0.0,1438.618327,72.18,1277.835174,71.6,9.4,59.31,13.75,55.64,0.38,59.14,0,0.0,0.0,0.0,57.26,6.99,86.66,43.77,47.27,4.5,38.71,11.14,38.96,22.3,68.75,29.0,95.18,38.9,67.45,3.5,23.75,26.4,83.5,54.69,5.67,57.2,74.38,8.87,81.1,10.03,57.36,31.27,5.34,0.0,3.27,2.76
978,6037199110,2705,Los Angeles,90032,Los Angeles,-118.197404,34.0793615,39.63,74.34,70-75%,0.051,64.73,12.29318207,89.6,0.056,20.51,488.79,59.71,79.61,88.94,0.0,0.0,1666.311991,75.43,1030.181306,59.94,0.0,0.0,3.0,22.12,0.435,64.63,8,72.15,1.2,37.57,51.34,6.27,73.68,41.97,44.69,5.81,71.26,8.35,15.93,41.0,90.64,18.9,84.9,40.8,70.34,12.9,94.09,17.1,49.72,60.95,6.32,66.93,74.34,13.09,70.5,16.41,88.47,6.21,0.37,0.0,4.77,0.18
979,6037576501,2986,Los Angeles,90802,Long Beach,-118.1787306,33.772239,39.61,74.29,70-75%,0.04,20.85,11.62534541,63.83,0.135,47.31,339.04,34.73,65.04,72.92,0.0,0.0,10120.28337,97.42,685.5026702,34.98,1.4,19.91,0.0,0.0,0.325,53.51,7,66.74,5.5,77.62,45.52,5.56,58.0,82.02,86.52,4.66,42.8,15.81,70.6,22.1,68.41,7.8,52.51,60.1,91.7,6.4,61.53,24.8,79.57,68.69,7.13,78.4,74.29,9.78,76.26,13.97,43.07,27.7,12.06,0.0,8.0,9.18
980,6037235100,4401,Los Angeles,90043,Los Angeles,-118.3463239,33.9852423,39.59,74.27,70-75%,0.044,35.16,11.91305485,73.65,0.058,21.11,825.33,95.59,64.94,72.77,0.0,0.0,3046.286703,85.02,746.4054224,40.04,2.25,27.49,10.0,47.43,0.16,28.3,0,0.0,1.2,37.57,44.66,5.45,55.83,132.05,97.43,7.38,93.06,15.53,69.49,10.9,44.94,1.7,13.3,18.4,30.46,13.2,94.66,26.2,83.08,69.98,7.26,80.11,74.27,9.73,73.53,16.75,16.29,11.61,65.51,0.0,4.0,2.59
981,6037191420,3096,Los Angeles,90029,Los Angeles,-118.2881029,34.0851215,39.58,74.26,70-75%,0.049,56.96,12.08445864,83.35,0.322,78.62,787.94,92.53,73.61,83.18,0.0,0.0,1576.065043,74.38,813.7866398,45.25,2.7,29.12,23.0,72.49,0.385,59.79,0,0.0,1.0,35.72,56.0,6.84,84.32,48.32,53.94,3.33,13.5,12.5,50.56,24.3,71.88,34.2,97.4,40.6,69.96,4.4,36.44,27.4,85.75,55.81,5.79,59.15,74.26,8.59,84.88,6.52,62.6,19.74,1.13,0.0,13.92,2.62
982,6037183620,3111,Los Angeles,90042,Los Angeles,-118.1898523,34.115176,39.57,74.24,70-75%,0.053,69.32,11.64363901,64.21,0.188,59.81,488.79,59.71,86.89,94.59,0.0,0.0,1358.52301,70.84,738.0375354,39.39,5.0,42.61,3.0,22.12,0.2,35.62,2,23.88,0.0,0.0,46.44,5.67,60.78,47.69,53.19,6.09,77.05,12.3,48.92,26.0,74.96,15.2,77.86,45.5,76.87,6.0,57.25,28.2,87.25,67.28,6.98,76.31,74.24,12.34,75.18,12.47,62.58,18.71,3.05,0.58,12.99,2.09
983,6037480903,3248,Los Angeles,91803,Alhambra,-118.139349,34.0736606,39.57,74.23,70-75%,0.053,67.9,11.96491784,76.53,0.376,83.2,797.88,93.52,63.91,71.49,0.0,0.0,1696.937683,75.79,2394.010733,91.51,7.4,51.25,45.6,88.54,0.06,8.76,0,0.0,0.0,0.0,56.57,6.91,85.43,36.6,35.93,4.82,47.4,9.43,24.78,34.6,84.84,30.7,95.95,46.4,77.99,3.9,29.41,26.6,83.94,55.23,5.73,58.09,74.23,10.34,71.18,18.47,26.32,6.0,0.86,0.18,64.41,2.22
984,6037123700,4435,Los Angeles,91606,Los Angeles,-118.4095169,34.1848596,39.55,74.22,70-75%,0.061,84.58,11.54238267,61.9,0.141,48.91,726.64,83.13,51.21,53.12,0.0,0.0,999.4360046,63.63,1376.766432,74.74,36.2,91.23,0.75,4.42,0.175,30.17,4,43.78,0.2,9.67,51.12,6.24,73.07,56.06,64.06,4.47,37.88,16.35,73.11,21.9,68.03,18.2,83.84,33.3,59.08,3.8,28.2,24.9,79.91,61.08,6.34,67.26,74.22,7.55,75.78,16.66,30.64,59.41,4.69,0.56,2.25,2.44
985,6037500800,5362,Los Angeles,90660,Pico Rivera,-118.0861015,33.9831987,39.5,74.17,70-75%,0.049,59.69,12.08826952,83.62,0.219,65.39,467.58,56.21,81.52,90.62,0.0,0.0,2917.896972,84.48,910.7931107,52.38,0.5,7.71,15.0,59.6,0.12,20.32,3,33.16,0.25,11.59,49.86,6.09,69.98,57.45,66.11,4.28,33.12,20.14,87.82,26.6,75.74,8.3,54.58,28.4,51.21,7.6,72.53,19.2,59.73,62.55,6.49,69.62,74.17,11.86,74.8,13.33,91.07,5.86,1.08,0.56,1.16,0.28
986,6037482503,4293,Los Angeles,91770,Rosemead,-118.0948587,34.0586251,39.45,74.07,70-75%,0.054,70.28,11.97713098,77.27,0.127,45.19,496.6,60.22,77.48,87.01,0.0,0.0,1984.225993,79.06,778.2701846,42.61,12.0,68.94,1.3,7.59,0.185,31.38,1,12.45,0.5,22.08,47.97,5.86,64.93,41.18,43.53,6.28,80.04,11.45,41.75,37.0,87.26,27.1,94.03,37.9,65.93,5.8,55.02,22.3,71.57,64.93,6.74,72.83,74.07,10.16,76.43,13.42,31.38,1.98,0.98,2.17,59.96,3.54
987,6037576402,5015,Los Angeles,90813,Long Beach,-118.1741618,33.7789756,39.45,74.05,70-75%,0.04,20.85,11.66802231,65.13,0.153,51.85,339.04,34.73,88.52,95.75,0.0,0.0,10705.44661,97.75,777.4937113,42.54,0.0,0.0,0.0,0.0,0.06,8.76,4,43.78,0.0,0.0,37.55,4.59,35.97,111.73,95.1,5.66,68.14,24.22,96.88,47.5,95.03,18.0,83.35,54.7,86.86,4.9,43.09,28.3,87.49,82.94,8.6,95.21,74.05,15.35,78.48,6.16,67.3,9.45,12.62,0.04,9.27,1.32
988,6037301206,5281,Los Angeles,91202,Glendale,-118.2724011,34.1631614,39.44,74.03,70-75%,0.056,74.1,11.80183487,69.71,0.281,74.32,685.63,76.05,52.49,55.06,0.0,0.0,1297.478332,69.97,741.6951243,39.64,36.0,91.04,8.5,42.07,0.305,50.46,6,58.69,3.2,64.4,58.68,7.16,89.02,30.96,26.73,2.02,2.04,16.84,75.36,14.3,53.87,25.4,92.72,36.8,64.37,5.7,53.89,31.1,92.19,53.06,5.5,54.82,74.03,8.63,73.77,17.59,8.16,74.06,3.03,0.0,13.61,1.14
989,6037106114,6324,Los Angeles,91340,Los Angeles,-118.4268073,34.3023558,39.41,73.99,70-75%,0.069,97.6,11.03348841,55.22,0.406,85.2,673.62,74.22,64.24,71.86,0.0,0.0,512.7233175,52.03,1917.265932,85.71,1.7,21.09,0.0,0.0,0.53,71.14,0,0.0,0.5,22.08,51.11,6.24,73.04,44.68,48.35,6.55,84.15,7.8,12.31,37.9,88.21,16.4,80.19,48.8,80.52,5.6,52.52,20.8,66.07,60.89,6.32,66.79,73.99,18.15,73.94,7.91,88.28,3.59,3.29,0.0,4.51,0.33
990,6037402703,4661,Los Angeles,91767,Pomona,-117.7253608,34.0780854,39.41,73.98,70-75%,0.059,79.99,12.96365923,93.63,0.255,70.78,931.57,98.48,67.14,75.43,0.0,0.0,713.7153321,58.5,1995.374915,87.04,1.0,17.08,4.5,27.76,0.1,16.64,1,12.45,0.3,12.88,52.77,6.44,77.55,63.93,73.12,4.67,43.08,14.34,62.41,19.6,64.1,7.3,50.01,28.6,51.57,5.6,52.52,22.9,73.73,58.96,6.12,63.89,73.98,9.25,79.81,10.94,66.94,12.08,10.77,0.19,8.66,1.35
991,6037482401,3670,Los Angeles,91770,Rosemead,-118.0863199,34.0674668,39.4,73.97,70-75%,0.055,71.66,11.93764971,74.97,0.163,54.35,804.87,93.96,83.08,92.04,0.0,0.0,1905.76536,78.22,2648.39127,93.76,12.0,68.94,5.8,32.92,0.11,19.25,1,12.45,0.0,0.0,55.48,6.77,83.26,41.18,43.53,3.38,14.22,11.45,41.75,45.8,94.14,24.7,92.04,47.9,79.55,5.2,46.99,25.8,82.15,56.07,5.82,59.68,73.97,11.25,71.8,16.95,42.34,2.56,0.0,0.0,54.66,0.44
992,6037212202,3424,Los Angeles,90005,Los Angeles,-118.2879321,34.0563658,39.4,73.95,70-75%,0.047,50.54,12.17561826,87.78,0.488,89.41,787.94,92.53,77.73,87.22,0.0,0.0,1904.104981,78.19,999.2646649,57.74,3.6,34.25,7.3,38.09,0.11,19.25,0,0.0,0.0,0.0,51.39,6.27,73.9,29.98,24.9,5.14,56.12,8.27,15.2,43.0,92.22,31.2,96.12,56.0,88.18,10.4,87.69,25.2,80.75,60.53,6.28,66.29,73.95,12.79,78.42,8.79,69.86,4.56,4.7,0.0,20.88,0.0
993,6037191820,3176,Los Angeles,90038,Los Angeles,-118.3277048,34.0852963,39.37,73.89,70-75%,0.049,56.96,11.90037867,73.14,0.251,70.21,787.94,92.53,56.26,60.44,0.0,0.0,1500.170329,73.31,953.4233513,55.25,11.95,65.27,27.5,77.47,0.405,61.79,0,0.0,3.0,63.67,58.03,7.09,87.84,46.36,51.07,4.76,45.87,12.28,48.48,16.9,59.57,16.5,80.39,30.5,54.65,4.5,37.71,19.5,60.93,53.56,5.56,55.38,73.89,8.19,83.15,8.66,42.41,38.92,7.97,0.31,5.54,4.85
994,6037604001,4207,Los Angeles,90260,Lawndale,-118.3568418,33.8837388,39.26,73.83,70-75%,0.042,26.7,11.99658497,77.97,0.399,84.8,368.54,38.3,76.69,86.23,0.0,0.0,7389.200031,95.6,2914.450181,95.43,0.0,0.0,26.85,76.67,0.185,31.38,0,0.0,2.5,59.18,53.23,6.5,78.66,67.69,76.96,4.51,38.97,15.63,69.82,24.0,71.32,7.3,50.01,35.8,62.84,3.5,23.75,20.5,64.82,58.23,6.04,62.73,73.83,9.79,80.75,9.46,61.8,14.55,7.8,0.0,14.57,1.28
995,6037481103,4926,Los Angeles,91776,San Gabriel,-118.0983354,34.093458,39.24,73.81,70-75%,0.056,74.1,11.77450378,68.82,0.432,86.62,517.25,62.17,63.24,70.42,16.03,63.9,1561.63267,74.09,769.544958,41.95,6.0,46.08,32.85,81.9,0.045,5.57,1,12.45,9.7,90.03,60.91,7.44,92.02,37.59,37.41,5.99,74.9,10.21,31.54,22.6,69.37,22.1,89.23,29.6,53.27,3.5,23.75,14.0,33.21,50.86,5.28,51.71,73.81,6.25,75.46,18.29,42.2,6.09,0.16,0.0,51.32,0.22
996,6037482502,3310,Los Angeles,91770,Rosemead,-118.1037641,34.0589818,39.22,73.79,70-75%,0.053,69.32,11.97713098,77.27,0.206,63.14,496.6,60.22,71.93,81.35,0.0,0.0,1960.37266,78.88,594.8425324,28.0,3.0,31.24,0.0,0.0,0.11,19.25,1,12.45,2.0,52.9,45.9,5.6,59.2,38.68,39.13,6.82,87.97,10.76,36.17,40.1,90.05,39.2,98.4,39.3,68.0,5.7,53.89,31.0,92.03,67.45,7.0,76.58,73.79,8.16,77.1,14.74,20.54,0.97,0.48,0.0,77.34,0.66
997,6037504101,4826,Los Angeles,90638,La Mirada,-118.033316,33.9099095,39.17,73.75,70-75%,0.047,50.54,11.94009075,75.15,0.216,64.89,667.02,73.05,65.54,73.6,0.0,0.0,3667.558065,87.66,695.2184266,35.7,12.95,70.83,8.1,40.99,1.07,86.0,2,23.88,1.5,42.31,55.98,6.84,84.31,28.45,22.68,5.16,56.61,12.07,46.47,23.2,70.22,24.0,91.39,35.2,62.07,8.8,80.39,15.0,38.78,55.25,5.73,58.12,73.75,9.8,70.93,19.27,66.39,15.21,2.32,0.41,14.94,0.73
998,6037543604,5226,Los Angeles,90745,Carson,-118.279506,33.8095428,39.17,73.73,70-75%,0.04,20.85,11.94113985,75.22,0.355,81.58,316.13,29.37,51.89,54.19,64.97,73.9,20200.0,99.54,1638.329168,80.86,1.4,19.91,5.8,32.92,3.02,96.14,0,0.0,0.0,0.0,52.89,6.46,77.87,67.35,76.63,7.23,91.87,18.5,82.71,14.7,54.62,6.0,43.29,17.5,28.42,4.2,33.58,7.7,6.1,58.47,6.07,63.17,73.73,9.99,70.65,19.36,31.38,8.21,7.73,0.0,48.11,4.57
999,6037211703,4841,Los Angeles,90020,Los Angeles,-118.311582,34.0671467,39.17,73.71,70-75%,0.048,51.9,12.02897507,79.96,0.21,63.78,787.94,92.53,51.19,53.08,0.0,0.0,1685.01001,75.64,1308.008361,72.49,0.5,7.71,3.5,23.44,0.2,35.62,0,0.0,0.1,2.52,45.4,5.54,57.75,52.8,60.03,7.23,91.87,15.82,70.66,19.6,64.1,29.7,95.53,34.4,60.79,2.7,13.18,23.8,76.54,68.11,7.07,77.5,73.71,9.05,81.35,9.61,42.74,11.38,7.29,0.0,36.44,2.15
1000,6037576403,5140,Los Angeles,90813,Long Beach,-118.1698152,33.7789729,39.15,73.7,70-75%,0.04,20.85,11.65311866,64.52,0.147,50.33,339.04,34.73,74.23,83.87,0.0,0.0,10458.20671,97.57,638.8217601,31.34,0.0,0.0,3.0,22.12,0.09,11.2,4,43.78,0.0,0.0,37.07,4.53,34.51,82.09,86.54,6.63,85.46,17.52,78.36,35.4,85.7,13.5,72.76,62.4,93.25,7.1,68.4,35.4,96.41,83.38,8.65,95.47,73.7,20.93,73.35,5.72,59.67,11.4,17.18,0.0,11.22,0.53
1001,6037234501,2845,Los Angeles,90043,Los Angeles,-118.3244351,33.9974948,39.14,73.68,70-75%,0.044,37.57,11.92925429,74.57,0.055,20.0,736.97,84.5,80.14,89.36,0.0,0.0,2957.133301,84.67,605.8828575,28.88,1.0,17.08,0.0,0.0,0.355,56.69,0,0.0,1.5,42.31,42.7,5.21,50.7,129.72,97.23,8.47,97.96,15.33,68.47,25.5,74.17,0.8,4.59,30.4,54.55,5.5,51.26,47.6,99.68,72.37,7.51,83.25,73.68,10.4,69.46,20.14,35.96,4.89,54.9,0.0,0.95,3.3
1002,6037461600,6058,Los Angeles,91103,Pasadena,-118.1559426,34.1634652,39.13,73.66,70-75%,0.058,76.94,11.45244565,60.09,0.499,89.86,634.13,71.13,70.13,79.26,0.0,0.0,1040.498352,64.4,1460.271969,77.25,0.0,0.0,3.0,22.12,0.1,16.64,2,23.88,3.5,66.69,51.86,6.33,75.28,55.76,63.85,8.67,98.31,11.87,45.03,28.5,78.23,8.0,53.36,40.3,69.56,2.8,14.39,14.3,34.8,59.57,6.18,65.0,73.66,10.66,78.08,11.26,56.75,12.97,13.85,0.63,11.59,4.21
1003,6037269700,3546,Los Angeles,90034,Los Angeles,-118.387153,34.036336,39.11,73.65,70-75%,0.046,46.99,11.74486853,67.82,0.515,90.45,748.97,85.39,57.39,62.05,0.0,0.0,1886.735331,77.99,2724.534595,94.28,6.4,46.96,11.55,50.94,1.57,90.76,7,66.74,0.0,0.0,60.77,7.42,91.91,34.49,32.5,6.44,82.76,11.8,44.53,9.6,40.46,4.5,34.65,21.9,38.13,8.0,75.38,17.8,53.12,50.8,5.27,51.56,73.65,8.35,80.94,10.72,32.04,40.95,8.91,0.0,14.3,3.81
1004,6037550901,4141,Los Angeles,90241,Downey,-118.1289738,33.9420607,39.07,73.6,70-75%,0.046,46.99,12.17044162,87.54,0.162,54.09,482.63,58.42,74.73,84.39,0.0,0.0,4390.909953,90.86,1153.122015,66.54,0.0,0.0,20.0,68.42,0.75,80.19,0,0.0,0.35,13.01,51.51,6.29,74.28,52.31,59.21,4.0,26.64,21.72,92.92,15.6,56.73,7.8,52.51,35.9,63.02,11.1,89.93,15.0,38.78,59.89,6.21,65.49,73.6,13.09,76.5,10.41,72.86,14.71,3.02,0.0,8.48,0.94
1005,6037235201,2682,Los Angeles,90043,Los Angeles,-118.3221148,33.9745535,39.05,73.58,70-75%,0.044,35.16,11.93780554,74.98,0.085,31.65,787.94,92.53,78.6,88.07,0.0,0.0,3876.713379,88.72,931.2289334,53.86,0.0,0.0,0.0,0.0,0.28,46.8,0,0.0,1.5,42.31,44.69,5.46,55.91,123.34,96.25,6.31,80.51,14.56,63.83,21.5,67.3,4.0,31.3,39.9,69.08,4.3,35.02,27.7,86.29,69.0,7.16,78.87,73.58,6.49,80.72,12.79,33.74,3.13,59.36,0.0,0.41,3.36
1006,6037576903,3644,Los Angeles,90804,Long Beach,-118.1567668,33.7807787,39.02,73.52,70-75%,0.04,20.85,11.61841941,63.67,0.142,49.1,339.04,34.73,64.99,72.88,0.0,0.0,10339.30989,97.51,824.5296941,45.96,9.0,58.17,20.0,68.42,0.46,66.6,4,43.78,0.0,0.0,47.86,5.84,64.53,93.2,90.54,3.71,20.35,17.56,78.68,35.8,86.03,10.8,64.81,53.3,85.44,1.7,4.23,28.2,87.25,64.37,6.68,72.05,73.52,7.96,84.11,7.93,54.42,16.79,12.35,0.0,15.29,1.15
